'Road Segment ID','Road Name',Route,'Target Area',Year,'Vehicle Type',Car,PUJ,UV,Taxi,PUB,Truck,Trailer,Motorcycle,Tricycle,'Total AADT'
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2014,Two/Three-Wheeled,0,0,0,0,0,0,0,18115,14,18129
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2014,Public,0,10756,0,0,50,0,0,0,0,10806
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2014,Commercial,0,0,781,0,0,1133,67,0,0,1200
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2013,Passenger,56753,0,0,5017,0,0,0,0,0,56753
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2013,Two/Three-Wheeled,0,0,0,0,0,0,0,18739,14,18753
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2013,Public,0,11346,0,0,56,0,0,0,0,11402
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2013,Commercial,0,0,781,0,0,1458,64,0,0,1522
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2012,Passenger,58292,0,0,5017,0,0,0,0,0,58292
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2012,Two/Three-Wheeled,0,0,0,0,0,0,0,15539,0,15539
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2012,Public,0,11637,0,0,56,0,0,0,0,11693
R:4,'SHAW BLVD.',Manila-Muntinlupa,'Outside of the city',2012,Commercial,0,0,781,0,0,1493,200,0,0,1693
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2022,Passenger,66372,0,0,3505,0,0,0,0,0,69877
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2022,Two/Three-Wheeled,0,0,0,0,0,0,0,75422,113,75535
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2022,Public,0,24357,0,0,901,0,0,0,0,25258
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2022,Commercial,0,0,4454,0,0,3988,549,0,0,8991
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2021,Passenger,73145,0,0,3176,0,0,0,0,0,76321
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2021,Two/Three-Wheeled,0,0,0,0,0,0,0,90210,449,90659
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2021,Public,0,6866,0,0,3177,0,0,0,0,10043
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2021,Commercial,0,0,3619,0,0,4571,486,0,0,8676
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2020,Passenger,80679,0,0,4149,0,0,0,0,0,84828
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2020,Two/Three-Wheeled,0,0,0,0,0,0,0,73070,416,73486
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2020,Public,0,2425,0,0,3796,0,0,0,0,6221
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2020,Commercial,0,0,2611,0,0,4730,614,0,0,7955
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2019,Passenger,70603,0,0,2790,0,0,0,0,0,73393
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2019,Two/Three-Wheeled,0,0,0,0,0,0,0,81171,461,81632
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2019,Public,0,11167,0,0,1790,0,0,0,0,12957
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2019,Commercial,0,0,8351,0,0,3986,418,0,0,12755
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2018,Passenger,79128,0,0,3946,0,0,0,0,0,83074
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2018,Two/Three-Wheeled,0,0,0,0,0,0,0,64245,677,64922
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2018,Public,0,10674,0,0,1115,0,0,0,0,11789
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2018,Commercial,0,0,8542,0,0,5515,638,0,0,14695
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2017,Passenger,71102,0,0,3723,0,0,0,0,0,74825
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2017,Two/Three-Wheeled,0,0,0,0,0,0,0,50769,376,51145
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2017,Public,0,12054,0,0,877,0,0,0,0,12931
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2017,Commercial,0,0,9344,0,0,5029,681,0,0,15054
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2016,Passenger,88628,0,0,5017,0,0,0,0,0,88628
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2016,Two/Three-Wheeled,0,0,0,0,0,0,0,41958,623,42581
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2016,Public,0,15557,0,0,881,0,0,0,0,16438
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2016,Commercial,0,0,781,0,0,5162,616,0,0,5778
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2015,Passenger,73293,0,0,5017,0,0,0,0,0,73293
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2015,Two/Three-Wheeled,0,0,0,0,0,0,0,32044,9,32053
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2015,Public,0,9706,0,0,914,0,0,0,0,10620
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2015,Commercial,0,0,781,0,0,5039,428,0,0,5467
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2014,Passenger,66079,0,0,5017,0,0,0,0,0,66079
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2014,Two/Three-Wheeled,0,0,0,0,0,0,0,32979,521,33500
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2014,Public,0,18091,0,0,1003,0,0,0,0,19094
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2014,Commercial,0,0,781,0,0,4252,352,0,0,4604
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2013,Passenger,66856,0,0,5017,0,0,0,0,0,66856
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2013,Two/Three-Wheeled,0,0,0,0,0,0,0,21748,1,21749
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2013,Public,0,11843,0,0,837,0,0,0,0,12680
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2013,Commercial,0,0,781,0,0,4336,562,0,0,4898
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2012,Passenger,73479,0,0,5017,0,0,0,0,0,73479
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2012,Two/Three-Wheeled,0,0,0,0,0,0,0,17838,0,17838
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2012,Public,0,7982,0,0,1077,0,0,0,0,9059
R:5,'ORTIGAS AVE.',Manila-Laguna,'Outside of the city',2012,Commercial,0,0,781,0,0,1858,212,0,0,2070
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2022,Passenger,47686,0,0,5434,0,0,0,0,0,53120
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2022,Two/Three-Wheeled,0,0,0,0,0,0,0,64643,1612,66255
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2022,Public,0,6144,0,0,152,0,0,0,0,6296
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2022,Commercial,0,0,917,0,0,1644,272,0,0,2833
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2021,Passenger,57031,0,0,7255,0,0,0,0,0,64286
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2021,Two/Three-Wheeled,0,0,0,0,0,0,0,66360,1292,67652
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2021,Public,0,5043,0,0,391,0,0,0,0,5434
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2021,Commercial,0,0,43,0,0,2138,380,0,0,2561
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2020,Passenger,48380,0,0,6868,0,0,0,0,0,55248
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2020,Two/Three-Wheeled,0,0,0,0,0,0,0,50399,1943,52342
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2020,Public,0,10,0,0,825,0,0,0,0,835
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2020,Commercial,0,0,11,0,0,2755,349,0,0,3115
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2019,Passenger,56398,0,0,5444,0,0,0,0,0,61842
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2019,Two/Three-Wheeled,0,0,0,0,0,0,0,43178,1951,45129
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2019,Public,0,6522,0,0,941,0,0,0,0,7463
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2019,Commercial,0,0,108,0,0,4340,938,0,0,5386
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2018,Passenger,59811,0,0,4776,0,0,0,0,0,64587
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2018,Two/Three-Wheeled,0,0,0,0,0,0,0,37237,1666,38903
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2018,Public,0,6089,0,0,756,0,0,0,0,6845
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2018,Commercial,0,0,159,0,0,2821,412,0,0,3392
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2017,Passenger,56261,0,0,6265,0,0,0,0,0,62526
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2017,Two/Three-Wheeled,0,0,0,0,0,0,0,28878,1241,30119
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2017,Public,0,5952,0,0,722,0,0,0,0,6674
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2017,Commercial,0,0,59,0,0,2859,336,0,0,3254
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2016,Passenger,59550,0,0,5017,0,0,0,0,0,59550
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2016,Two/Three-Wheeled,0,0,0,0,0,0,0,24426,872,25298
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2016,Public,0,5677,0,0,638,0,0,0,0,6315
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2016,Commercial,0,0,781,0,0,3125,491,0,0,3616
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2015,Passenger,56971,0,0,5017,0,0,0,0,0,56971
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2015,Two/Three-Wheeled,0,0,0,0,0,0,0,25129,1107,26236
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2015,Public,0,13220,0,0,729,0,0,0,0,13949
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2015,Commercial,0,0,781,0,0,2228,429,0,0,2657
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2014,Passenger,55977,0,0,5017,0,0,0,0,0,55977
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2014,Two/Three-Wheeled,0,0,0,0,0,0,0,23155,1044,24199
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2014,Public,0,15292,0,0,429,0,0,0,0,15721
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2014,Commercial,0,0,781,0,0,2543,313,0,0,2856
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2013,Passenger,53279,0,0,5017,0,0,0,0,0,53279
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2013,Two/Three-Wheeled,0,0,0,0,0,0,0,18032,525,18557
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2013,Public,0,17310,0,0,974,0,0,0,0,18284
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2013,Commercial,0,0,781,0,0,2118,379,0,0,2497
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2012,Passenger,60568,0,0,5017,0,0,0,0,0,60568
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2012,Two/Three-Wheeled,0,0,0,0,0,0,0,14264,317,14581
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2012,Public,0,6974,0,0,1377,0,0,0,0,8351
R:6,'MAGSAYSAY BLVD.',Manila-Quezon,'Outside of the city',2012,Commercial,0,0,781,0,0,2269,289,0,0,2558
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2022,Passenger,43305,0,0,5600,0,0,0,0,0,48905
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2022,Two/Three-Wheeled,0,0,0,0,0,0,0,57926,167,58093
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2022,Public,0,7954,0,0,522,0,0,0,0,8476
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2022,Commercial,0,0,2121,0,0,1988,42,0,0,4151
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2021,Passenger,36367,0,0,4200,0,0,0,0,0,40567
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2021,Two/Three-Wheeled,0,0,0,0,0,0,0,48318,98,48416
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2021,Public,0,7424,0,0,1005,0,0,0,0,8429
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2021,Commercial,0,0,1458,0,0,1922,20,0,0,3400
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2020,Passenger,40912,0,0,5712,0,0,0,0,0,46624
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2020,Two/Three-Wheeled,0,0,0,0,0,0,0,45195,101,45296
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2020,Public,0,12027,0,0,508,0,0,0,0,12535
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2020,Commercial,0,0,6726,0,0,2001,14,0,0,8741
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2019,Passenger,39342,0,0,6717,0,0,0,0,0,46059
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2019,Two/Three-Wheeled,0,0,0,0,0,0,0,51539,155,51694
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2019,Public,0,13873,0,0,463,0,0,0,0,14336
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2019,Commercial,0,0,6476,0,0,1801,19,0,0,8296
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2018,Passenger,37881,0,0,6047,0,0,0,0,0,43928
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2018,Two/Three-Wheeled,0,0,0,0,0,0,0,33970,94,34064
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2018,Public,0,14975,0,0,70,0,0,0,0,15045
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2018,Commercial,0,0,8361,0,0,2027,38,0,0,10426
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2017,Passenger,41620,0,0,5245,0,0,0,0,0,46865
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2017,Two/Three-Wheeled,0,0,0,0,0,0,0,25614,314,25928
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2017,Public,0,14707,0,0,57,0,0,0,0,14764
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2017,Commercial,0,0,6701,0,0,3674,712,0,0,11087
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2016,Passenger,57070,0,0,5017,0,0,0,0,0,57070
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2016,Two/Three-Wheeled,0,0,0,0,0,0,0,20811,310,21121
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2016,Public,0,14942,0,0,67,0,0,0,0,15009
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2016,Commercial,0,0,781,0,0,2358,37,0,0,2395
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2015,Passenger,55978,0,0,5017,0,0,0,0,0,55978
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2015,Two/Three-Wheeled,0,0,0,0,0,0,0,18168,697,18865
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2015,Public,0,16592,0,0,73,0,0,0,0,16665
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2015,Commercial,0,0,781,0,0,2168,30,0,0,2198
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2014,Passenger,60873,0,0,5017,0,0,0,0,0,60873
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2014,Two/Three-Wheeled,0,0,0,0,0,0,0,22420,257,22677
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2014,Public,0,16602,0,0,85,0,0,0,0,16687
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2014,Commercial,0,0,781,0,0,2290,27,0,0,2317
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2013,Passenger,75264,0,0,5017,0,0,0,0,0,75264
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2013,Two/Three-Wheeled,0,0,0,0,0,0,0,21484,166,21650
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2013,Public,0,20340,0,0,127,0,0,0,0,20467
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2013,Commercial,0,0,781,0,0,4255,386,0,0,4641
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2012,Passenger,78434,0,0,5017,0,0,0,0,0,78434
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2012,Two/Three-Wheeled,0,0,0,0,0,0,0,21890,608,22498
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2012,Public,0,19215,0,0,173,0,0,0,0,19388
R:6,'AURORA BLVD.',Manila-Quezon,'Outside of the city',2012,Commercial,0,0,781,0,0,4124,326,0,0,4450
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2022,Passenger,130465,0,0,13003,0,0,0,0,0,143468
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2022,Two/Three-Wheeled,0,0,0,0,0,0,0,125966,149,126115
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2022,Public,0,2806,0,0,853,0,0,0,0,3659
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2022,Commercial,0,0,2963,0,0,4088,314,0,0,7365
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2021,Passenger,120383,0,0,13139,0,0,0,0,0,133522
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2021,Two/Three-Wheeled,0,0,0,0,0,0,0,117718,90,117808
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2021,Public,0,2094,0,0,1111,0,0,0,0,3205
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2021,Commercial,0,0,2813,0,0,4493,287,0,0,7593
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2020,Passenger,126286,0,0,14828,0,0,0,0,0,141114
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2020,Two/Three-Wheeled,0,0,0,0,0,0,0,71923,55,71978
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2020,Public,0,6676,0,0,1428,0,0,0,0,8104
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2020,Commercial,0,0,12049,0,0,4311,203,0,0,16563
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2019,Passenger,123395,0,0,15371,0,0,0,0,0,138766
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2019,Two/Three-Wheeled,0,0,0,0,0,0,0,63892,446,64338
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2019,Public,0,12212,0,0,1223,0,0,0,0,13435
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2019,Commercial,0,0,7879,0,0,5278,403,0,0,13560
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2018,Passenger,120080,0,0,16214,0,0,0,0,0,136294
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2018,Two/Three-Wheeled,0,0,0,0,0,0,0,44462,67,44529
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2018,Public,0,6230,0,0,1397,0,0,0,0,7627
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2018,Commercial,0,0,11712,0,0,4123,319,0,0,16154
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2017,Passenger,113905,0,0,15840,0,0,0,0,0,129745
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2017,Two/Three-Wheeled,0,0,0,0,0,0,0,40759,47,40806
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2017,Public,0,6868,0,0,1217,0,0,0,0,8085
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2017,Commercial,0,0,12791,0,0,3664,244,0,0,16699
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2016,Passenger,140311,0,0,5017,0,0,0,0,0,140311
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2016,Two/Three-Wheeled,0,0,0,0,0,0,0,31720,579,32299
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2016,Public,0,9056,0,0,1201,0,0,0,0,10257
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2016,Commercial,0,0,781,0,0,4081,163,0,0,4244
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2015,Passenger,136358,0,0,5017,0,0,0,0,0,136358
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2015,Two/Three-Wheeled,0,0,0,0,0,0,0,35347,121,35468
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2015,Public,0,8429,0,0,1400,0,0,0,0,9829
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2015,Commercial,0,0,781,0,0,4337,329,0,0,4666
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2014,Passenger,140290,0,0,5017,0,0,0,0,0,140290
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2014,Two/Three-Wheeled,0,0,0,0,0,0,0,29754,63,29817
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2014,Public,0,7163,0,0,1557,0,0,0,0,8720
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2014,Commercial,0,0,781,0,0,4061,570,0,0,4631
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2013,Passenger,131076,0,0,5017,0,0,0,0,0,131076
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2013,Two/Three-Wheeled,0,0,0,0,0,0,0,29298,400,29698
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2013,Public,0,15404,0,0,1789,0,0,0,0,17193
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2013,Commercial,0,0,781,0,0,5326,316,0,0,5642
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2012,Passenger,106611,0,0,5017,0,0,0,0,0,106611
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2012,Two/Three-Wheeled,0,0,0,0,0,0,0,19826,81,19907
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2012,Public,0,11589,0,0,2074,0,0,0,0,13663
R:7,'QUEZON AVE.',Manila-Bulacan,'Outside of the city',2012,Commercial,0,0,781,0,0,3110,389,0,0,3499
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2022,Passenger,153029,0,0,16026,0,0,0,0,0,169055
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2022,Two/Three-Wheeled,0,0,0,0,0,0,0,154369,628,154997
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2022,Public,0,5520,0,0,4614,0,0,0,0,10134
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2022,Commercial,0,0,4223,0,0,7336,439,0,0,11998
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2021,Passenger,135153,0,0,14663,0,0,0,0,0,149816
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2021,Two/Three-Wheeled,0,0,0,0,0,0,0,133591,131,133722
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2021,Public,0,1740,0,0,5879,0,0,0,0,7619
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2021,Commercial,0,0,4879,0,0,5914,366,0,0,11159
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2020,Passenger,148343,0,0,13643,0,0,0,0,0,161986
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2020,Two/Three-Wheeled,0,0,0,0,0,0,0,105325,92,105417
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2020,Public,0,168,0,0,7688,0,0,0,0,7856
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2020,Commercial,0,0,295,0,0,6318,265,0,0,6878
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2019,Passenger,151705,0,0,17245,0,0,0,0,0,168950
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2019,Two/Three-Wheeled,0,0,0,0,0,0,0,105654,807,106461
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2019,Public,0,19985,0,0,4235,0,0,0,0,24220
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2019,Commercial,0,0,11034,0,0,6336,470,0,0,17840
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2018,Passenger,131521,0,0,15878,0,0,0,0,0,147399
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2018,Two/Three-Wheeled,0,0,0,0,0,0,0,60040,589,60629
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2018,Public,0,12447,0,0,5608,0,0,0,0,18055
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2018,Commercial,0,0,12547,0,0,5905,381,0,0,18833
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2017,Passenger,139951,0,0,14400,0,0,0,0,0,154351
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2017,Two/Three-Wheeled,0,0,0,0,0,0,0,74492,1210,75702
R:7,'COMMONWEALTH AVE.',Manila-Bulacan,'Outside of the city',2017,Public,0,15687,0,0,5475,0,0,0,0,21162
